OBJECTID,Project Address,Development Site Square Feet,Permit Number,Master User Permit Number,Permit Stage,Type of Permit,New Units Permitted,Demolished Units Permitted,Net Units Permitted,Sleeping Rooms Permitted,Permit Value,Type of Dwelling Unit,Type of Dwelling Unit per Code,Description of Work,Application Date,Issued Date,Year Issued,Final Date,Year Finaled,VILLNUMB,Urban Village Name,Urban Village Type,Comp Plan Name,Comp Plan Type,Community Reporting Area Number,Community Reporting Area,Neighborhood,Council District,Census Block 2010,Census Block Group 2010,GEOID10,SOURCE,XCOORD_StatePlane,YCOORD_StatePlane,MAF_ID,DevSite_ID,RecordNumber,STATUS_COLOR,Longitude,Latitude,Expiration Date,Zoning All Zones,Zoning Primary Zone,Zoning Report Zone,Zoning Category,Zoning Class,Parent Construction Permit,GEOID20,Census Block 2020,Census Block Group 2020,Quarter Issued,Quarter and Year Issued,Quarter Final,Quarter and Year Final,Condo Parcel or Plat (Y/N),Most Recent Inspection Date,Most Recent Inspection Type,x,y
41288,8540   INTERLAKE AVE N,1,717897,,Permit Finaled,PTS,1,0,1,0,47185,ADU,"Accessory Dwelling, Attached",CONSTRUCT DETACHED ACCESSORY DWELLING UNIT PER PLAN,12/6/2000 12:00:00 AM,12/19/2000 12:00:00 AM,2000,12/14/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.2,Licton Springs,Northwest,5,1800.1016,1800.1,530330018001016,PTS,1269387.97496062,255962.02591413,,,717897,#001a73,-122.33995663,47.69175267,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330018001017,1800.1017,1800.1,4,2000_4,4,2001_4,N,,,1269387.97491965,255962.025930882
41308,8547   DAYTON AVE N,1,709444,,Permit Finaled,PTS,1,0,1,0,19682,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO BASEMENT LEVEL TO  ESTABLISH USE AS ACCESSORY DWELLING UNIT IN EXIST   SINGLE FAMILY RESIDENCE. PER PLAN.,10/7/1999 12:00:00 AM,10/7/1999 12:00:00 AM,1999,10/5/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,6,1701.1002,1701.1,530330017011002,PTS,1266213.25188537,256059.49893823,,,709444,#001a73,-122.35285259,47.69184873,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017011002,1701.1002,1701.1,4,1999_4,4,2000_4,N,,,1266213.25193839,256059.498833045
41316,1910   45TH AVE SW,1,735347,,Permit Finaled,PTS,1,0,1,0,250,ADU,"Accessory Dwelling, Attached","ESTABLISH ACCESSORY DWELLING UNIT IN BASEMENT OF  SINGLE FAMILY RESIDENCE, PER PLAN",5/12/2003 12:00:00 AM,5/27/2003 12:00:00 AM,2003,8/1/2003 12:00:00 AM,2003,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.4,Alki/Admiral,Southwest,1,9600.4017,9600.4,530330096004017,PTS,1256607.54691553,217767.07598701,,,735347,#001a73,-122.3887055,47.58636542,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330096004017,9600.4017,9600.4,2,2003_2,3,2003_3,N,,,1256607.54706848,217767.076074213
41318,5610   56TH AVE NE,1,723244,,Permit Finaled,PTS,1,0,1,0,27000,ADU,"Accessory Dwelling, Attached","ALTERATION OF EXISTING GARAGE AND SINGLE FAMILY  DWELLING TO ACCESSORY DWELLING UNIT. ESTABLISH USE   OF ACCESSORY DWELLING UNIT AND OCCUPY, ALL PER PLANS.",9/13/2001 12:00:00 AM,9/13/2001 12:00:00 AM,2001,6/6/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.5,Laurelhurst/Sand Point,Northeast,4,4100.2019,4100.2,530330041002019,PTS,1287056.76294671,247455.24702541,,,723244,#001a73,-122.26758292,47.66936121,,SF 9600,SF 9600,SF 9600,SF 9600,SF,,530330041023006,4102.3006,4102.3,3,2001_3,2,2002_2,N,,,1287056.7630728,247455.24701272
41327,3437  NW 62ND ST,1,747634,,Permit Finaled,PTS,1,0,1,0,1,ADU,"Accessory Dwelling, Attached",COMPLETE AND FINAL WORK BEGUN UNDER PERMIT 715254     TO CONSTRUCT ADDITIONS TO SINGLE FAMILY RESIDENCE AND ESTABLISH ACCESSORY DWELLING UNIT PER PLAN,1/3/2005 12:00:00 AM,1/3/2005 12:00:00 AM,2005,1/4/2005 12:00:00 AM,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.6033,3200.6,530330032006033,PTS,1253797.79510465,249694.13009971,,,747634,#001a73,-122.40272695,47.67371865,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032012024,3201.2024,3201.2,1,2005_1,1,2005_1,N,,,1253797.79514205,249694.130002141
41372,1355  N 79TH ST,1,740588,,Permit Finaled,PTS,1,0,1,0,1,ADU,"Accessory Dwelling, Attached",LEGALISE EXISTING ACCESSORY DWELLING UNIT IN BASEMENT OF SINGLE FAMILY RESIDENCE PER PLANS,9/11/2003 12:00:00 AM,2/13/2004 12:00:00 AM,2004,3/2/2004 12:00:00 AM,2004,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.4,Green Lake,Northwest,6,2700.4020,2700.4,530330027004020,PTS,1269468.9600487,253872.51909599,,,740588,#001a73,-122.33946182,47.68602977,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004020,2700.4020,2700.4,1,2004_1,1,2004_1,N,,,1269468.9599939,253872.518955052
41389,6515   29TH AVE NE,1,714858,,Permit Finaled,PTS,1,0,1,0,70000,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO EXSITING SINGLE FAMILY RESIDENCE     CREATE ACCESSORY DWELLING UNIT ALL PER PLAN,7/3/2000 12:00:00 AM,7/19/2000 12:00:00 AM,2000,3/12/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,Northeast,4,3800.2015,3800.2,530330038002015,PTS,1279957.46898744,250112.49989214,,,714858,#001a73,-122.29659636,47.67627837,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330038002015,3800.2015,3800.2,3,2000_3,1,2001_1,N,,,1279957.46887247,250112.499900296
41404,4305  NE 60TH ST,1,707999,,Permit Finaled,PTS,1,1,0,0,283682,ADU,"Accessory Dwelling, Attached",DEMOLISH EXISTING SINGLE FAMILY RESIDENCE ESTABLISH USE AS SINGLE FAMILY DWELLING  CONSTRUCT ONE FAMILY DWELLING WITH ATTACHED GARAGE AND ACCESSORY DWELLING UNIT PER PLAN.,4/16/1999 12:00:00 AM,8/5/1999 12:00:00 AM,1999,3/28/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,Northeast,4,4200.2009,4200.2,530330042002009,PTS,1283554.15199912,248478.31800246,,,707999,#001a73,-122.28187445,47.67198561,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330042013013,4201.3013,4201.3,3,1999_3,1,2000_1,N,,,1283554.15196781,248478.318129301
41438,1704  NE 117TH ST,1,706760,,Permit Finaled,PTS,1,0,1,0,26500,ADU,"Accessory Dwelling, Attached",DEMOLITION OF SINGLE FAMILY RESIDENCE ESTABLISH USE AS SINGLE FAMILY RESIDENCE  CONSTRUCT SINGLE FAMILY RESIDENCE AND ADU ALL PER PLANS,6/11/1999 12:00:00 AM,6/11/1999 12:00:00 AM,1999,1/19/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,North,5,700.4005,700.4,530330007004005,PTS,1277112.08300053,263979.65203434,,,706760,#001a73,-122.30922369,47.71413902,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330007001008,700.1008,700.1,2,1999_2,1,2000_1,N,,,1277112.08315906,263979.651955962
41465,3649   CARR PL N,1,712649,,Permit Finaled,PTS,1,0,1,0,35830,ADU,"Accessory Dwelling, Attached",ADD 2ND STORY ADDITION TO EXISTING SINGLE FAMILY ALTERATION TO EXISTING BASEMENT TO CREAT AN     ACCESSORY DEWELLING UNIT ALL PER PLAN,3/8/2000 12:00:00 AM,3/31/2000 12:00:00 AM,2000,9/20/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.1,Fremont,Lake Union,4,5400.1012,5400.1,530330054001012,PTS,1269196.51896042,241444.72004326,,,712649,#001a73,-122.33958021,47.65195106,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330054021010,5402.1010,5402.1,1,2000_1,3,2001_3,N,,,1269196.51893772,241444.719991803
41473,1501   9TH AVE W,1,713498,,Permit Finaled,PTS,1,0,1,0,18000,ADU,"Accessory Dwelling, Attached","NON-STRUCTURAL INTERIOR ALTERATIONS IN BASEMENT  TO CREATE ACCESSORY DWELLING UNIT FOR EXISTING   SINGLE FAMILY RESIDENCE, PER PLAN",4/6/2000 12:00:00 AM,5/12/2000 12:00:00 AM,2000,1/30/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.2015,6900.2,530330069002015,PTS,1261712.42807276,234496.21392414,,,713498,#001a73,-122.36937667,47.63250001,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330069002027,6900.2027,6900.2,2,2000_2,1,2001_1,N,,,1261712.42793481,234496.213875711
41491,7724   14TH AVE NE,1,715488,,Permit Finaled,PTS,1,0,1,0,35000,ADU,"Accessory Dwelling, Attached",ALTERATIONS TO BASEMENT OF SINGLE FAMILY RESIDNECE  ESTABLISH USE AS ACCESSORY DWELLING UNIT PER PLAN,8/9/2000 12:00:00 AM,8/14/2000 12:00:00 AM,2000,7/12/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,Northeast,4,2600.4008,2600.4,530330026004008,PTS,1275969.32511136,253643.92005575,,,715488,#001a73,-122.31305764,47.68574888,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330026004009,2600.4009,2600.4,3,2000_3,3,2001_3,N,,,1275969.32527398,253643.920002803
41493,11650   54TH AVE S,1,706646,,Permit Finaled,PTS,1,0,1,0,83000,ADU,"Accessory Dwelling, Attached",ADD TO 1ST FLOOR AND NEW 2ND FLOOR AND CREATE ADU AND ALTER 1ST FLOOR ALL PER PLANS,5/27/1999 12:00:00 AM,6/7/1999 12:00:00 AM,1999,3/24/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1,Rainier Beach,Southeast,2,11900.4013,11900.4,530330119004013,PTS,1286357.800002,184864.75992132,,,706646,#001a73,-122.26569135,47.4977641,,SF 9600,SF 9600,SF 9600,SF 9600,SF,,530330119013008,11901.3008,11901.3,2,1999_2,1,2000_1,N,,,1286357.79990381,184864.759989217
41496,11508   20TH AVE NE,1,711763,,Permit Finaled,PTS,1,0,1,0,1000,ADU,"Accessory Dwelling, Attached","INTERIOR ALTERATIONS TO BASEMENT OF SINGLE FAMILY     RESIDENCE, ESTABLISH USE AS ACCESSORY DWELLING UNIT,  PER PLAN",2/4/2000 12:00:00 AM,2/15/2000 12:00:00 AM,2000,5/2/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,North,5,700.4011,700.4,530330007004011,PTS,1277707.46604114,263348.33990569,,,711763,#001a73,-122.30675649,47.71243989,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330007001016,700.1016,700.1,1,2000_1,2,2000_2,N,,,1277707.46615465,263348.339898378
41503,721   16TH AVE,1,709785,,Permit Finaled,PTS,1,0,1,0,20000,ADU,"Accessory Dwelling, Attached","ESTABLISH USE FOR AN ACCESSORY DWELLING UNIT  RENOVATE EXISTING BSMT FOR AN ADU (530SF), KITCHEN   BATH, NON-BEARING WALLS, SD'S, BUILD PER PLAN",9/22/1999 12:00:00 AM,10/25/1999 12:00:00 AM,1999,7/20/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,8700.1008,8700.1,530330087001008,PTS,1275727.82290311,225513.71509895,,,709785,#001a73,-122.31184391,47.60863182,,L-1,L-1,L-1,L-1,L,,530330087001008,8700.1008,8700.1,4,1999_4,3,2000_3,N,,,1275727.82280423,225513.715108469
41521,2507  NW 92ND ST,1,735775,,Permit Finaled,PTS,1,0,1,0,10000,ADU,"Accessory Dwelling, Attached",ESTABLISH ACCESSORY DWELLING UNIT IN BASEMENT     LEVEL OF EXISTING SINGLE FAMILY RESIDENCE PER PLAN,6/13/2003 12:00:00 AM,6/13/2003 12:00:00 AM,2003,9/23/2003 12:00:00 AM,2003,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1500.1016,1500.1,530330015001016,PTS,1257343.64906028,257694.1029719,,,735775,#001a73,-122.38899365,47.69584328,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330015001013,1500.1013,1500.1,2,2003_2,3,2003_3,N,,,1257343.64894272,257694.102847308
41539,4528   35TH AVE W,1,724425,,Permit Finaled,PTS,1,0,1,0,28871,ADU,"Accessory Dwelling, Attached","ALTER BASEMENT IN SINGLE FAMILY HOUSE & ESTABLISH     ADU; MAKE INTERIOR NON-STRUCTURAL ALTERATIONS TO 1ST & 2ND FLOORS, ALL PER PLANS",10/4/2001 12:00:00 AM,11/6/2001 12:00:00 AM,2001,3/25/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.5008,5700.5,530330057005008,PTS,1253782.34375876,245406.70286053,,,724425,#001a73,-122.40243485,47.66196631,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330057001007,5700.1007,5700.1,4,2001_4,1,2002_1,N,,,1253782.34372939,245406.70288147
41565,7632   WINONA AVE N,1,725479,,Permit Finaled,PTS,1,0,1,0,108000,ADU,"Accessory Dwelling, Attached",CONSTRUCT 2ND FLOOR ADDITION AND ADU AT EXISTING BASEMENT OF EXISTING 1 STORY SINGLE FAMILY  RESIDENCE AND ESTABLISH ADU & OCCUPY ALL PER PLAN,10/31/2001 12:00:00 AM,1/10/2002 12:00:00 AM,2002,11/15/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.4,Green Lake,Northwest,6,2700.4023,2700.4,530330027004023,PTS,1269226.48094445,253259.15691936,,,725479,#001a73,-122.34039733,47.68433556,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004022,2700.4022,2700.4,1,2002_1,4,2002_4,N,,,1269226.48082006,253259.156992793
41589,9220   5TH AVE NE,1,740007,,Permit Finaled,PTS,1,0,1,0,1,ADU,"Accessory Dwelling, Attached",ALTERATION TO CREATE ADU IN BASEMENT PER PLANS,12/19/2003 12:00:00 AM,1/15/2004 12:00:00 AM,2004,1/26/2004 12:00:00 AM,2004,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,North,5,1900.2006,1900.2,530330019002006,PTS,1273651.26891698,257618.83103582,,,740007,#001a73,-122.32277936,47.69652141,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330019001006,1900.1006,1900.1,1,2004_1,1,2004_1,N,,,1273651.26888648,257618.831016213
41596,8540   13TH AVE NW,1,717835,,Permit Finaled,PTS,1,0,1,0,234800,ADU,"Accessory Dwelling, Attached",ADD 2ND FLOOR TO SINGLE FAMILY RESIDENCE AND ALTER 1ST  FLOOR  AND CREATE ADU ON 2ND FLOOR ALL PER     PLANS,9/15/2000 12:00:00 AM,12/15/2000 12:00:00 AM,2000,4/9/2001 12:00:00 AM,2001,103,Crown Hill,Residential Urban Village,Crown Hill,Residential Urban Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.2004,1702.2,530330017022004,PTS,1261382.04701642,256159.58188233,,,717835,#001a73,-122.37247349,47.69185986,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017022004,1702.2004,1702.2,4,2000_4,2,2001_2,N,,,1261382.04703389,256159.581966221
41600,6350   47TH AVE S,1,714251,,Permit Finaled,PTS,1,0,1,0,12000,ADU,"Accessory Dwelling, Attached","ALTERATIONS TO RELOCATE EXTERIOR STAIRS, CONVERT  BASEMENT GARAGE TO HABITABLE SPACE AND INTERIOR   ALTS. IN BASEMENT; CREATE ADU IN EXISTING SFR & ESTABLISH ON-SITE PARKING SPACE, PER PLAN",2/10/2000 12:00:00 AM,6/20/2000 12:00:00 AM,2000,8/1/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.3,Seward Park,Southeast,2,11102.2001,11102.2,530330111022001,PTS,1284764.81004836,201957.05997082,,,714251,#001a73,-122.27342816,47.54453283,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330111022001,11102.2001,11102.2,2,2000_2,3,2000_3,N,,,1284764.80997956,201957.060122132
41618,4030   25TH AVE S,1,732600,,Permit Finaled,PTS,1,0,1,0,90000,ADU,"Accessory Dwelling, Attached","ESTABLISH AND CONSTRUCT A SINGLE FAMILY DWELLING W  ACCESSORY DWELLING UNIT (900 SF) WITH ATTACHED GARAGE, PER PLANS  COMPLETE ABOVE WORK OF PERMIT: 715305",12/30/2002 12:00:00 AM,12/30/2002 12:00:00 AM,2002,3/1/2005 12:00:00 AM,2005,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10001.3002,10001.3,530330100013002,PTS,1278409.20556186,210375.89953145,,,732600,#001a73,-122.29980643,47.56727988,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100011020,10001.1020,10001.1,4,2002_4,1,2005_1,N,,,1278409.20556481,210375.899583638
41620,6737   12TH AVE NW,1,710082,,Permit Finaled,PTS,2,1,1,0,405904,ADU,"Accessory Dwelling, Attached","DEMO SINGLE FAMILY RESIDENCE AND ESTABLISH USE AS SINGLE FAMILY RESIDENCE WITH ACCESSORY DWELLING  UNIT, AND CONSTRUCT ONE FAMILY DWELLING, EXISTING DETACHED GARAGE TO REMAIN, ALL PER PLANS",6/16/1999 12:00:00 AM,11/8/1999 12:00:00 AM,1999,1/5/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.2,Whittier Heights,Ballard,6,3300.1007,3300.1,530330033001007,PTS,1261346.36496838,251417.46501347,,,710082,#001a73,-122.37223333,47.67886008,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330033023000,3302.3000,3302.3,4,1999_4,1,2001_1,N,,,1261346.36501864,251417.465138137
41656,2522   23RD AVE S,1,734096,,Permit Finaled,PTS,1,0,1,0,3000,ADU,"Accessory Dwelling, Attached","ALTER PORTION OF LOWER UNIT (NEW WINDOWS).     ESTABLISH ACCESSORY DWELLING UNIT IN SINGLE-FAMILY RESIDENCE TO COMPLY WITH ZU221672, PER PLAN.",3/20/2003 12:00:00 AM,3/26/2003 12:00:00 AM,2003,4/8/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10001.1001,10001.1,530330100011001,PTS,1277696.21688913,215147.61512033,,,734096,#001a73,-122.30306313,47.58032183,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100011001,10001.1001,10001.1,1,2003_1,2,2002_2,N,,,1277696.21683331,215147.615105808
41688,5745   WILSON AVE S,1,725318,,Permit Finaled,PTS,1,0,1,0,7800,ADU,"Accessory Dwelling, Attached","ALTERATION TO 1ST FLOOR TO CREATE ACCESSORY     DWELLING UNIT, ALL PER PLANS.",12/12/2001 12:00:00 AM,12/31/2001 12:00:00 AM,2001,1/23/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.3,Seward Park,Southeast,2,10200.2012,10200.2,530330102002012,PTS,1286885.50995454,203877.84000479,,,725318,#001a73,-122.26498775,47.54990619,,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330102002008,10200.2008,10200.2,4,2001_4,1,2002_1,N,,,1286885.50980639,203877.840073213
41703,2349   41ST AVE E,1,723939,,Permit Finaled,PTS,2,1,1,0,313907,ADU,"Accessory Dwelling, Attached",DEMO EXISTING SINGLE FAMILY RESIDENCE AND ESTABLISH SINGLE FAMILY RESIDENCE ADU  CONSTRUCT 3 STORY SFR WITH BASEMENT ADU AND ACCESSORY STORAGE SHED PER PLAN,8/20/2001 12:00:00 AM,10/12/2001 12:00:00 AM,2001,9/5/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.5,Madison Park,East,3,6300.1017,6300.1,530330063001017,PTS,1283835.37311941,237004.48912671,,,723939,#001a73,-122.2798579,47.64055034,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330063003012,6300.3012,6300.3,4,2001_4,3,2002_3,N,,,1283835.37319015,237004.489042878
41706,607   18TH AVE S,9970,6498358,,Permit Issued,Construction Permit,1,0,1,0,,ADU,"Accessory Dwelling, Attached","Establish use as single family residence and construct one family dwelling with accessory dwelling unit, per plans.",1/22/2016 12:00:00 AM,10/5/2016 12:00:00 AM,2016,,,109,23rd & Union-Jackson,Residential Urban Village,23rd & Union-Jackson,Residential Urban Villages,5.2,Judkins Park,Central,3,9000.2031,9000.2,530330090002031,HAN,1276300.12456,221325.04798,693515,DV0044922,6498358-CN,#ff5500,-122.30919864,47.59718086,10/5/2019 12:00:00 AM,LR2,LR2,LR2,LR2,L,,530330090001022,9000.1022,9000.1,4,2016_4,,,N,8/2/2018 12:00:00 AM,Site Final,1276300.12448114,221325.047960877
41707,6221   GREENWOOD AVE N,4980,6559629,,Permit Finaled,Construction Permit,1,0,1,0,,ADU,"Accessory Dwelling, Attached","Establish use as and construct new single family residence with accessory dwelling unit and attached garage, per plan.",3/8/2017 12:00:00 AM,10/9/2017 12:00:00 AM,2017,9/30/2020 12:00:00 AM,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,6,3500.2010,3500.2,530330035002010,HAN,1265399.59095653,249737.51365175,75374,DV0004320,6559629-CN,#001a73,-122.35564799,47.67447642,10/9/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330035002011,3500.2011,3500.2,4,2017_4,3,2020_3,N,9/30/2020 12:00:00 AM,Building Final,1265399.59083606,249737.513773635
41708,6317   24TH AVE S,4380,6127164,,Permit Finaled,Construction Permit,1,0,1,0,,ADU,"Accessory Dwelling, Attached","DEMOLISH SINGLE FAMILY RESIDENCE ESTABLISH USE FOR SINGLE FAMILY RESIDENCE CONSTRUCT NEW 2-STORY SINGLE FAMILY RESIDENCE WITH ATTACHED GARAGE, and basement level accessory dwelling unit, ALL PER PLANS",9/16/2002 12:00:00 AM,7/6/2005 12:00:00 AM,2005,8/23/2010 12:00:00 AM,2010,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,Greater Duwamish,2,11002.3004,11002.3,530330110023004,HAN,1277590.99884102,202574.20096346,183523,DV0044387,6127164-CN,#001a73,-122.30251686,47.54585269,1/30/2011 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330110021000,11002.1000,11002.1,3,2005_3,3,2010_3,N,8/23/2010 12:00:00 AM,Building Final,1277590.9988679,202574.200948223
41711,1525   26TH AVE E,1,724073,,Permit Finaled,PTS,1,0,1,0,12000,ADU,"Accessory Dwelling, Attached",ALTER 2ND FLOOR TO CREATE ADU ALL PER PLAN,10/3/2001 12:00:00 AM,10/19/2001 12:00:00 AM,2001,12/11/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,Northeast,3,6200.1057,6200.1,530330062001057,PTS,1278729.58393018,234315.12797196,,,724073,#001a73,-122.30035735,47.63291385,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330062001046,6200.1046,6200.1,4,2001_4,4,2001_4,N,,,1278729.58386105,234315.127951801
41712,2201   BROADWAY  E,1,724820,,Permit Finaled,PTS,1,0,1,0,11800,ADU,"Accessory Dwelling, Attached",ALTER BASEMENT INTO AN ADU ALL PER PLANS,11/29/2001 12:00:00 AM,11/29/2001 12:00:00 AM,2001,8/6/2002 12:00:00 AM,2002,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,11.3,Cascade/Eastlake,Lake Union,3,6600.1000,6600.1,530330066001000,PTS,1273537.02712487,236457.53693415,,,724820,#001a73,-122.32158148,47.63851285,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330066003000,6600.3000,6600.3,4,2001_4,3,2002_3,N,,,1273537.02698898,236457.537052795
41722,3008   30TH AVE W,1,717425,,Permit Finaled,PTS,1,0,1,0,10000,ADU,"Accessory Dwelling, Attached",ALTER BASEMENT TO CREATE ACCESSORY DEWELLING UNIT     ALL PER PLAN,11/20/2000 12:00:00 AM,11/20/2000 12:00:00 AM,2000,11/16/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.1,Magnolia,Magnolia/Queen Anne,6,5700.2019,5700.2,530330057002019,PTS,1255466.94403436,239971.81508175,,,717425,#001a73,-122.39515244,47.64716367,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330057002017,5700.2017,5700.2,4,2000_4,4,2001_4,N,,,1255466.94403473,239971.81512922
41729,2518   6TH AVE W,1,708300,,Permit Finaled,PTS,1,0,1,0,179322,ADU,"Accessory Dwelling, Attached",CONSTRUCT TWO STORY ADDITION AND ALTERATIONS TO BASEMENT AND 1ST FLOOR OF SINGLE FAMILY RESIDENCE     TO CREATE AN ACCESSORY DWELLING UNIT PER PLANS,8/16/1999 12:00:00 AM,8/18/1999 12:00:00 AM,1999,8/8/2000 12:00:00 AM,2000,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,5900.5011,5900.5,530330059005011,PTS,1262956.08810603,237918.46698365,,,708300,#001a73,-122.36460982,47.64194815,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330059023008,5902.3008,5902.3,3,1999_3,3,2000_3,N,,,1262956.08817714,237918.46687372
41750,6758   26TH AVE NW,1,708911,,Permit Finaled,PTS,1,0,1,0,55352,ADU,"Accessory Dwelling, Attached",CONSTRUCT TWO STORY AND DECK ADDITIONS AND      ESTABLISH ADU PER PLANS,9/3/1999 12:00:00 AM,9/14/1999 12:00:00 AM,1999,1/5/2001 12:00:00 AM,2001,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.1001,3200.1,530330032001001,PTS,1257087.10890002,251681.53310974,,,708911,#001a73,-122.38954149,47.67934907,,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032021001,3202.1001,3202.1,3,1999_3,1,2001_1,N,,,1257087.1087734,251681.533179551
